,day_svi_id,year,month,day_svi_lat,day_svi_lon,day_svi_heading,night_svi_lat,night_svi_lon,lux,distance_err,total_area,total_luminosity,avg_luminosity,avg_distance,mid_distance,weighted_lum_std,weighted_dist_std,max_contour_size
125,gvbbdaP8yNiV6zdxfAzngg,2016,9,1.297270603,103.7817299,5.37873106,1.2972677,103.7817531,21,2.34E-05,40367,4521448.414,112.0085321,196.155246,190.7039591,348.8614939,35.52868504,17052.5
126,gv4Sf4w7Mcml3vpTlDN0TA,2021,3,1.302518991,103.8616339,5.720432205,1.3025318,103.8616303,37,1.33E-05,75916,11035990.56,145.3710755,188.5405087,185.6986807,315.7431528,27.58247632,133980
127,gwDZq6z04sHNDT-DYANYEw,2016,8,1.280788879,103.7867922,3.593824571,1.2808033,103.7867846,31,1.63E-05,28424,3449251.55,121.3499701,205.6996198,201.2038767,455.6093307,41.39166339,12331.5
128,gx9PPAQDUaBqGIFB4PWjDw,2018,7,1.283788197,103.8509232,4.845838917,1.2837707,103.850895,43,3.32E-05,61027,7597742.324,124.4980472,200.2429982,196.977156,311.2656516,34.91813802,25328.5
129,gxeiJM06q2F1UEpwsd7ByA,2016,9,1.297115812,103.7792171,4.73986215,1.2970991,103.7792302,12,2.12E-05,26366,3281729.72,124.468244,194.1532471,187.8829423,486.3339256,34.93981164,9371
130,gz4IQ25cmonRJvOXr7R-vg,2019,6,1.293073601,103.7683713,0.663833914,1.2930698,103.7683767,12,6.56E-06,28809,3326261.008,115.4590929,173.0008017,162.3483908,430.8795877,28.74307575,18637.5
131,gy99BGK4Ve1Og22SAHx1BQ,2021,3,1.327952491,103.7938961,0.51144301,1.3279392,103.7938991,31,1.36E-05,31783,4354177.098,136.9970455,202.683604,204.2008815,484.1731237,37.44810479,17473.5
132,h6PRgwf7lrsg1hqON5Q6dQ,2019,7,1.281428021,103.8480102,3.739467258,1.28145,103.8480015,17,2.36E-05,44005,4635383.062,105.3376449,183.7658799,172.6615186,313.8372153,34.25587463,20113
133,h6n3QPbWej_gzSbBrw4w0g,2018,2,1.320645868,103.7953726,0.786002634,1.3206559,103.7953778,3,1.13E-05,12820,1674622.732,130.6257981,208.7749323,214.8452931,741.3540915,29.87531234,9620
134,h79bnbOPgkcRdOnIBXh7vg,2021,7,1.311006532,103.7674517,3.593295667,1.3109971,103.7674662,9,1.73E-05,38097,3884657.035,101.9675312,187.7491371,177.1157813,328.3689644,30.46149677,15591
135,gy3IgUuo-ui-OzmonTYxXw,2018,2,1.298798564,103.7763047,5.091756278,1.2988077,103.7763076,21,9.58E-06,19948,2494906.257,125.0704961,210.8719586,225.5714964,564.8907734,45.6710285,10562
136,hBA7YAS80RRn_VusbJY2Cg,2016,9,1.297363319,103.7783605,4.961909598,1.2973653,103.7783598,14,2.09E-06,20694,2476556.978,119.6751222,176.8738106,169.5228598,530.5083845,25.90259805,7733.5
137,h7HUmp3gFTP0JrT5d13TzQ,2016,9,1.296048442,103.7669751,3.238747167,1.2960611,103.7669695,37,1.38E-05,27813,3372363.963,121.2513559,216.0782299,235.7731961,460.4296493,46.49869256,15097
138,hCZ9wWrqNQG3x-XykvK6Nw,2019,11,1.28169103,103.848191,3.700070317,1.2817125,103.8481859,11,2.21E-05,71851,7113962.57,99.00993125,201.1251133,194.6509697,225.1738008,37.26739184,26453.5
139,hGe2bSxvBK9uDntcW8nVXA,2021,8,1.285507507,103.7806849,5.659834637,1.2855572,103.780724,5,6.32E-05,15745,1843528.447,117.0865956,179.0466516,170.6722004,597.9799238,26.47929916,4052
140,hBGIDwo3dFqCjPGfSxCadg,2019,7,1.282810963,103.8456169,3.664782101,1.2828122,103.8456421,37,2.52E-05,67019,8833103.114,131.7999838,201.5493659,199.6246478,309.3399089,33.68711558,55459.5
141,hGha1hJfguU7g8_gjyTBIg,2019,6,1.286888236,103.7849692,4.071324028,1.2869025,103.784984,35,2.05E-05,16750,1967598.9,117.468591,216.9672969,233.4416415,580.9334957,43.38022604,13333
142,hIXW1oxyTkSWOx7H_fJnRA,2015,3,1.292348417,103.8513168,3.649466795,1.2923642,103.8513467,17,3.39E-05,50328,6010802.175,119.4325659,187.4431709,179.4366181,329.8770644,29.34129504,23320
143,hK12OIU7VtCZkdCvIeOmkg,2011,9,1.324564684,103.6485519,2.327068829,1.3245863,103.64857,25,2.82E-05,23767,2709140.824,113.9874963,205.6898518,212.7345764,470.4453218,43.15236909,12100.5
144,hKZx6JoJ3_v87CKBsLkS5g,2019,6,1.309222926,103.7664637,3.674653374,1.3092617,103.7664793,10,4.18E-05,32292,3582335.768,110.9357044,176.0365143,167.0748335,389.0082379,25.96346267,12860.5
145,hK_dGxsOb0ybnvXoORvdaw,2015,9,1.332074722,103.6500554,5.415676561,1.3320872,103.6500706,8,1.96E-05,18555,2555314.477,137.7156819,232.4457408,242.348922,645.8713566,37.06772145,16227
146,hKq8NU-PpkvDNebUE8GDkA,2021,6,1.280038485,103.7854183,2.791931853,1.2800922,103.7854254,22,5.42E-05,36080,5406484.679,149.8471363,187.039295,175.3681841,495.2920746,36.45015779,23068.5
147,hMfX2CZ1S3DLl9E2_JzToQ,2019,10,1.332455505,103.6497035,2.32756684,1.3324432,103.6496947,2,1.51E-05,17656,1634214.826,92.55861044,181.8196341,183.0956034,445.9332302,27.71382796,9129
148,hNfVVCbVOvYiRr8LB8kYIA,2016,8,1.317995314,103.806932,0.699860625,1.3179895,103.8069186,8,1.46E-05,34399,3140623.854,91.29985912,211.7395618,209.6950166,309.5330122,38.10002667,9884.5
149,hOBxZOvxm00K1S-tUvK_ag,2020,10,1.27766981,103.8470581,0.53558826,1.2776918,103.8470179,11,4.59E-05,44712,5244363.247,117.2920748,195.3607536,196.2243614,347.6234339,33.77121398,16441
150,hVcb7fLYQZoJRxkesKqtzQ,2017,12,1.281912509,103.8476693,0.550852701,1.2819688,103.8476704,6,5.63E-05,50806,5901028.366,116.1482574,184.7557859,179.1089054,319.805691,28.525476,43508
151,hOL4ln2ylfeY-1CggkRtJw,2018,4,1.299231747,103.7669264,2.74951542,1.2992253,103.7669649,0,3.91E-05,14410,1419888.664,98.53495239,172.6487502,167.6096656,527.5853811,18.36144441,3855.5
152,hTj-Jli2lXuZ1rBUiT8N2A,2018,1,1.287042698,103.7851931,4.150191946,1.2870335,103.7851738,22,2.14E-05,19926,1957865.064,98.25680337,203.3606537,211.8844021,445.0663086,40.51571034,9280.5
153,hOEqoahJ17aLCzRdZThSfw,2016,8,1.322610075,103.7954459,2.232517422,1.3225947,103.7954475,2,1.55E-05,15780,2127767.723,134.8395262,196.3339448,202.5611018,686.9528656,35.88073807,8740.5
154,hYvFOfOLStrpRJVnqzp9zA,2019,6,1.305265364,103.7710219,6.009570539,1.3052842,103.7710587,35,4.13E-05,29894,3281988.808,109.7875429,197.7822635,205.7304061,401.9313008,32.47399114,9070
155,hXxZJa4zJDgg8HmpSlnOTg,2015,9,1.325026015,103.6480569,2.333946975,1.3250474,103.6480854,8,3.57E-05,16464,1667186.886,101.262566,183.1855297,179.270745,505.168931,28.47283659,7560
156,hVoq1e5uh8vSeGCubDH3nA,2018,3,1.324162093,103.6532639,0.768458994,1.3241627,103.6532491,7,1.49E-05,28866,3024634.698,104.7819129,174.7949911,170.166095,391.3494352,21.93360435,15934.5
157,hWdNSojaDFVEYU1PSVwcKw,2013,1,1.322709681,103.7991729,1.202307244,1.3226932,103.7991799,10,1.79E-05,17465,1946624.405,111.4585975,204.6658383,212.9272176,540.0571348,37.18264734,10092.5
158,haz6CfGTr37H0Vglmq-1oQ,2018,3,1.326196919,103.6468349,2.34341185,1.3261948,103.6468807,22,4.58E-05,26180,2708444.044,103.4546999,181.6085681,168.0743883,406.1173375,30.78994634,9695.5
159,hcIrrsLoxwf2unL94L8KHw,2021,7,1.320225966,103.8082791,0.723102298,1.3202283,103.8082801,2,2.53E-06,20945,1875745.772,89.55577809,190.9392308,188.6080592,395.1629824,33.46697642,10807
160,hdYQogcTpRMNZ3ZJ8TibyQ,2021,7,1.29680461,103.76706,3.26662061,1.2968158,103.7670629,22,1.16E-05,27528,3311680.431,120.3022534,189.7251605,172.800463,459.0781005,40.05237327,13377
161,hdnd9KNxnTK-RBiZPPXy9g,2019,7,1.346476532,103.6968429,0.110310246,1.3464715,103.6968326,9,1.15E-05,40132,4359909.588,108.6392302,197.3355029,190.1604586,340.2144074,37.98376043,27888.5
162,hdvjhceiC2VTmdSgMCjwtg,2018,8,1.283731875,103.858327,0.536975967,1.2836974,103.8583648,6,5.11E-05,76783,7758015.662,101.0381942,213.3687162,215.5411794,220.8598205,38.29325786,28169
163,hfxyYR_sbkAUO1VClZZY5w,2018,3,1.28682522,103.7794102,5.565226372,1.2868405,103.7794677,33,5.95E-05,21379,2845852.833,133.1144035,220.4994487,243.1830586,580.7824829,47.65881792,11282
164,heJAPpJWeZ4M-TsLr32nwg,2021,8,1.319149853,103.6589876,2.333953899,1.3192153,103.6589654,0,6.91E-05,17455,1804511.953,103.3808051,170.7435429,164.1036258,501.6302253,21.20076303,5883.5
165,hg7m8Fi0HOjXd-GXKd93Cw,2011,9,1.330514304,103.6470198,2.323525493,1.3305586,103.6470063,1,4.63E-05,26302,2665933.316,101.3585779,178.0658523,173.662028,396.1699209,23.36319987,7683.5
166,hhGF6--RBta8wAadVI3ing,2020,9,1.285672416,103.7859276,5.398992389,1.285683,103.785941,5,1.71E-05,8895,968343.777,108.863831,188.5995075,196.2243614,744.2507334,30.77670466,4210
167,hgbsh7AyLLtcoaq4bHZqIQ,2011,10,1.342829063,103.6953707,5.59537016,1.3428212,103.6953636,4,1.06E-05,13676,1255976.723,91.83801718,178.0551126,166.3790852,505.2454531,30.65081926,4388.5
168,hhEfG6CxZjZ3_RNpvq23-w,2021,3,1.329853999,103.7948859,0.383705886,1.3298123,103.7948782,4,4.24E-05,29728,3807571.199,128.0803014,185.6773976,180.6239187,469.8919432,31.76496264,13600
169,hlY3XEsXG9r1OQwBRhJJQQ,2019,6,1.301315091,103.7660564,2.736502682,1.301355,103.7660836,20,4.83E-05,22254,2733722.477,122.8418476,217.4134873,227.7059507,524.2640316,42.69217769,11148.5
170,hmeYK0Vmlbml0LdDRUUz2g,2019,6,1.308073736,103.7679447,5.608104331,1.3080793,103.7679856,17,4.13E-05,17794,1885670.22,105.9722502,199.0698713,197.6992666,508.4721023,37.27802606,8113.5
171,ht4BBOezJvvRSAASUExEug,2020,8,1.294374386,103.7669646,3.032292261,1.2943942,103.7669763,30,2.30E-05,29510,3593328.256,121.7664607,190.0046382,167.3708457,448.2760567,42.40220423,19717.5
172,hyE5GM91fkRUyBWOo-9Fkg,2019,6,1.297333254,103.7784484,5.010596976,1.2973353,103.7784415,20,7.24E-06,22684,2613312.217,115.205088,197.624057,185.3105502,487.0448859,41.86490407,9149.5
173,i0V6JSxTRjBV5t7gz1TS5g,2016,9,1.338894144,103.6983853,5.863021045,1.3388837,103.6983861,10,1.05E-05,33411,4041914.636,120.975566,201.6801286,191.6898537,417.1270679,43.02253442,11612.5
174,hveo4iMQJDAeC5zzcqf4uQ,2019,6,1.297089858,103.7819754,5.24108984,1.2971108,103.7819754,31,2.09E-05,54519,6601834.604,121.0923642,199.224934,198.4263087,319.4707405,35.04888856,15452.5
175,i-WkMTlLX9r2PHOCbU3twQ,2019,6,1.309585768,103.7680818,0.426651922,1.3095587,103.7680659,15,3.14E-05,42493,5419017.888,127.5273077,202.1305487,189.4465624,386.0327484,45.38393371,33921
176,i2ue7mJKGbVPNj952WGWXQ,2015,4,1.32178878,103.8084176,4.739249091,1.3217792,103.8084196,40,9.78E-06,31653,2820171.937,89.09651335,203.7201532,195.5019181,316.7118392,37.45661218,11173.5
177,i284LthS9Mhl4m_Zl5qeKQ,2018,3,1.294669967,103.7845901,5.624833776,1.2946641,103.7846151,0,2.57E-05,16814,1462001.844,86.95145974,169.5533676,164.924225,430.5699314,18.04030861,6190.5
178,i2sQP2NrbM1YkimbBnfskA,2022,3,1.285361432,103.8441773,0.691857892,1.2854042,103.8441216,93,7.03E-05,76116,11987237.2,157.4864313,207.9900232,210.8708135,343.996014,36.85631414,74748
179,i3_isn204O4f6grLf72BhQ,2022,4,1.292154227,103.8512062,3.69320815,1.2921694,103.8512245,12,2.38E-05,47104,5751422.677,122.1005154,187.921246,182.4965753,350.0609912,29.68196839,22586.5
180,i8MxshTU5krr0_W2QxmCSg,2018,2,1.321819,103.8070958,1.584843569,1.3218192,103.8070785,4,1.74E-05,15277,1549702.993,101.4402692,192.1696197,196.5120861,526.127874,21.78547985,5301.5
181,i8EDRvi4E-cNnsEbGrJKbg,2022,5,1.31057399,103.7672268,3.617595148,1.3105733,103.7672314,1,4.66E-06,33996,3256904.478,95.80257907,185.2933355,182.7265717,328.2271009,27.69956486,10727.5
182,i5Lkr1MyGgNYxabkMoKtvg,2018,3,1.278312347,103.8459035,2.470965282,1.2784038,103.8459298,24,9.52E-05,66973,8465779.052,126.4058509,197.5261211,193.8710912,296.5337125,34.90825018,34840.5
183,iApjJ6Mvl5Mvl2IF8XMceg,2018,3,1.323400296,103.6497708,4.388876161,1.3233796,103.6497609,5,2.30E-05,29721,3448941.488,116.0439248,202.7181235,191.1072997,426.2686266,43.00907913,14588
184,iE5Vx58TbD9jqmUHehiTuA,2019,10,1.331382258,103.6508381,2.372545234,1.3313624,103.6508433,0,2.05E-05,11159,1081222.097,96.89238256,179.9133834,178.2414093,590.6186449,25.21853723,5987
185,iE7ZIBnzeoXINS7lnFnS4Q,2018,2,1.305532973,103.7710721,2.368269529,1.3055244,103.771082,11,1.31E-05,21938,2259230.813,102.9825332,189.7292582,174.0402252,443.7551634,39.70689097,10970
186,iH2MCc_98YtA6_OTqhX46g,2018,3,1.296793664,103.7829172,4.810374666,1.2967863,103.7829298,2,1.46E-05,26755,2880286.542,107.654141,167.9730015,162.1634977,417.1135897,19.14582066,18308.5
187,iFXr5gQusQVoPr_7ZzrcEw,2019,10,1.32329147,103.6524947,0.759288133,1.3233197,103.6524748,0,3.45E-05,10341,1122766.323,108.5742504,187.249979,183.8477631,688.4557935,31.02544042,3972
188,iHcM5RUoxpOVi7gt_iPlfw,2022,4,1.284696237,103.8486565,2.074433911,1.2846884,103.8486467,7,1.25E-05,49487,6202767.223,125.3413467,188.7315454,186.8154169,350.2194574,28.30592714,23251.5
189,iJUH0PVKdbA7pXc4TcCtGg,2021,9,1.301090407,103.8592844,2.470959955,1.3010858,103.8592914,45,8.42E-06,58978,8041635.822,136.3497545,189.3092573,182.0988742,344.4194564,33.21647744,57697
190,iJp4QAp75ndEeYS13OpJ7Q,2018,2,1.347562801,103.6969695,0.128506577,1.3475572,103.6969719,9,6.08E-06,44199,4822667.881,109.1126017,193.2294117,178.465683,324.0467066,38.79415227,20627
191,iR1ywaIcbHnm1PttHjFJGA,2015,9,1.331644376,103.6458282,2.311250185,1.331662,103.6458503,2,2.83E-05,21696,2221037.223,102.370816,176.4529628,169.2586778,443.2528606,24.78593752,12196
192,iRZmNjDqAt39Z-SRHK2sKw,2022,3,1.2798913,103.846761,5.014713158,1.2798885,103.8467538,14,7.73E-06,48412,6171337.901,127.475376,183.6438587,181.7938393,361.0290682,23.50931416,30007
193,iTGbxnZ3ajQz-m588CXFJQ,2015,4,1.325417889,103.7928347,0.447250574,1.3254261,103.7928079,5,2.80E-05,23860,2965187.337,124.2744064,180.5209149,172.0319737,512.0710803,26.40997116,11231.5
194,iSB-2k668_PJ1rPgGvmAqQ,2018,3,1.32096007,103.6570268,2.329826266,1.3209814,103.6570706,27,4.87E-05,32029,3000491.698,93.68046764,178.8280771,171.8400419,330.2702298,23.33977795,12862
195,iRrSuhpjmGfrAxK3VB8m8Q,2018,2,1.277795934,103.8443195,0.170042952,1.277798,103.8443562,58,3.68E-05,79537,8654353.866,108.8091563,196.3471843,193.9329781,234.1080542,30.9778469,58400
196,iSSWhkoAn1_j-pZNHm5yVw,2022,3,1.279903348,103.8467251,5.040802549,1.2799047,103.8467051,16,2.00E-05,45759,5672284.568,123.9599766,184.085314,181.5736765,361.306822,23.49581642,21825
197,iV4YnJvFqQ4gocjwDAivxQ,2022,1,1.301696653,103.770419,0.464637388,1.3016995,103.7704183,7,2.94E-06,27596,2853454.091,103.4010034,180.1568761,170.5813589,394.6427294,26.71325694,19186.5
198,iTHt7NjUISfZ2zTW0nyGlA,2019,6,1.293404314,103.7850832,5.555820087,1.2933877,103.7850713,28,2.04E-05,31389,3309800.945,105.4446126,184.7925706,173.4041522,375.6758158,33.65819212,17341
199,iVDkounAilpm3R7W0mZYGg,2022,3,1.301748375,103.8587327,2.482349496,1.3017241,103.8587435,52,2.66E-05,45595,4811650.629,105.5302254,190.0735359,184.5562245,308.1778889,31.75448844,27145.5
200,iXdlrELvAsgFSJGCgpqp6Q,2015,9,1.327537865,103.6477557,3.867395131,1.3275317,103.6477401,3,1.67E-05,19397,1969792.509,101.5514002,177.2128691,176.9180601,466.1815539,21.34321226,8754
201,iXMiCcoVMV_HdqSPZuBMeg,2021,10,1.296487559,103.7833027,5.390102758,1.2965067,103.7833099,8,2.05E-05,23266,2467640.79,106.0620988,185.4102033,170.6985647,443.9590202,34.00210632,5846.5
202,iZ8Em_njJyTFMFB1FQpCDg,2011,10,1.341712879,103.6962944,5.434059297,1.3417297,103.6963072,39,2.11E-05,37996,3921206.333,103.2005036,195.5356592,187.800426,332.5467889,40.65777682,18794
203,i_5YNgCXF8_QXR3RFoj3QA,2018,11,1.277392265,103.8436404,3.190907739,1.2774214,103.8436562,74,3.32E-05,58497,6620997.428,113.1852476,192.1207727,187.3953041,288.5056585,32.3779267,39594.5
204,i_QaSq5UFDB-sqfPCElLBw,2016,9,1.295766994,103.7669442,3.246986455,1.2957898,103.766941,31,2.30E-05,27576,3585642.97,130.0276679,207.1079835,218.2200724,495.2179509,46.20068622,14914.5
205,icsUKqJ78FEaUyQzAKvm9Q,2019,6,1.297260083,103.7786575,5.045406622,1.2972585,103.7786501,63,7.53E-06,31712,4125135.626,130.0812193,204.5094649,209.990476,460.605073,34.99887769,11909
206,id8UTzxwjbBMeW3EWvC0Lw,2019,11,1.27923581,103.8451778,2.506930207,1.2792828,103.84517,10,4.76E-05,41308,4515852.386,109.3214967,177.6556872,172.7281099,337.1788059,23.14697589,28030
207,ie3gUEmaDyjqveyabzAiUA,2019,7,1.299911987,103.856751,3.861415003,1.2999223,103.8567548,17,1.10E-05,52577,6626745.964,126.0388756,189.7922577,184.3285111,338.5337472,33.35448518,36748
208,ieoLDPOyX9p0-3pEUUxNJA,2021,6,1.279227863,103.7857464,2.786942953,1.279247,103.7857677,11,2.86E-05,23441,2623537.719,111.9208958,178.4436099,172.6991604,464.2529882,24.70062665,12798
209,ihGSgAts-WAvAUwDMaSwQw,2019,11,1.279047037,103.8453245,2.471534133,1.2790642,103.84535,31,3.07E-05,49602,5397821.113,108.8226506,179.8146673,174.7483906,302.9375613,25.50924458,25231
210,iihk_ZTiwL4WUV7QQYd_Og,2018,3,1.323671012,103.6541953,2.361267546,1.3236936,103.6542152,0,3.01E-05,16411,1617122.087,98.53891213,180.0365648,173.0115603,493.1210404,23.93200307,9212
211,imIKLEhPyy1qxa5osn_xCw,2020,10,1.302180003,103.8613043,1.019246943,1.302198,103.8612925,3,2.15E-05,55473,5982058.36,107.8372967,192.1962281,191.0497317,282.7916385,28.25229885,50342
212,in96cnXojzklsfH9p7YGKw,2022,4,1.292496067,103.8514111,3.681640976,1.292489,103.8514186,22,1.03E-05,53074,6674387.514,125.7562557,193.7648491,183.6736236,336.4784151,36.46058043,39658.5
213,itcrrlDEpS_jHgoXHff92g,2021,3,1.302441679,103.7707761,0.349654808,1.3024495,103.7707697,58,1.01E-05,20146,2313137.13,114.8186801,194.658394,178.1951178,516.2288448,43.63061944,9097.5
214,ioAm8OFui-nnQqkaykICVQ,2011,9,1.32367805,103.6494596,2.290072728,1.3236759,103.649508,1,4.85E-05,21707,2278333.975,104.9584915,184.1995728,180.9668478,454.2001157,27.50371377,8204.5
215,iptz5-zdcirnUHp7HgEt3A,2018,2,1.321784626,103.7968503,1.183609855,1.3217939,103.7968463,10,1.01E-05,30287,3973186.165,131.1845401,204.252538,203.9240055,475.4523601,44.65625279,15149.5
216,iuSEXVgYRyArxnmkiX8K0w,2016,8,1.318185624,103.8070978,0.727454103,1.3181847,103.8071021,5,4.40E-06,17834,1432915.569,80.3474021,204.3313601,205.9732992,384.5987592,32.91625594,4815.5
217,isnz3BkJLkP1LGoFb-uSPA,2018,2,1.310472295,103.7671755,3.622773398,1.3104799,103.7671814,37,9.61E-06,36813,3806231.61,103.3936819,196.3684829,187.0026738,339.4426872,39.55808352,10300.5
218,iuxqko8YngKFVtvFW8xPQw,2018,1,1.280483101,103.7866244,0.412522754,1.2804944,103.7866329,10,1.41E-05,32072,4481652.658,139.7372368,179.0047943,177.5190131,491.9669469,22.53748918,13666
219,ivYklJYM8EJS_IQlO0OAVQ,2019,6,1.309759412,103.768161,0.43474184,1.30976,103.7681546,13,6.45E-06,36844,4132063.304,112.1502362,179.9112455,169.8087159,367.782924,28.98957527,15016.5
220,iw_y7N-8tT4t3sbjfSfkLQ,2021,7,1.308975419,103.7663154,3.687470902,1.3089751,103.7663087,13,6.69E-06,27146,3218956.101,118.5793893,181.0880555,168.3953679,455.9092766,30.06079628,13252
221,ixSysle6l1HOaF42FQh6pQ,2018,2,1.346872451,103.6968871,0.106313183,1.3468666,103.6968984,33,1.27E-05,52574,5744809.566,109.2709241,199.161671,189.0608368,295.2817558,40.79840206,26476
222,izS6jqEahZ-GMV7arW-SFA,2021,2,1.286686137,103.7856532,3.350526163,1.2867006,103.7856523,6,1.45E-05,24178,2634539.573,108.9643301,213.4015265,224.5439823,445.8168217,41.40187189,13101
223,iz2DhOfsQPihZLX15Nuyhw,2022,10,1.302598814,103.8615753,5.750791176,1.3026121,103.8615958,61,2.44E-05,59744,7419304.363,124.1849284,184.595523,179.6273921,311.0758109,28.70682642,53349
224,izmqg8CA81G4W88GQ9Qddg,2018,3,1.294266942,103.8526007,3.737922092,1.2942646,103.8525933,12,7.79E-06,31931,3138317.67,98.28435282,182.2380821,174.642492,348.2517714,26.28478996,11075
225,j2hXOFqCVWfrAmX3NPPcRQ,2018,1,1.286810967,103.7847605,1.396163933,1.2868005,103.7847376,0,2.52E-05,6496,718135.947,110.5504845,184.9090607,190.4074574,886.7426182,28.8407321,3384.5
226,j20NSxLrBY7LRndOPjJo-A,2011,9,1.332720135,103.6446844,2.322429602,1.3327137,103.6446968,12,1.40E-05,21997,2129743.948,96.81974578,174.8897835,169.2394753,416.5895744,21.51596973,12541.5
227,j20PEi9d2BuXEWMaW260Cw,2015,4,1.327046823,103.7934664,0.336019757,1.3270149,103.7934628,0,3.21E-05,21829,2547425,116.6991159,183.9632809,181.2015452,503.6821224,27.86821824,6391
228,j4to7t6MdDX_qO2XryHGag,2019,6,1.304994964,103.7710624,6.192675114,1.3049877,103.771068,2,9.17E-06,19022,1959262.793,102.9998314,170.4537259,161.4140638,477.8844976,22.42158862,15527.5
229,j2nEh3VGyo_vE4cnSw1Ayw,2019,6,1.322311971,103.7958058,2.272050051,1.3222963,103.795805,1,1.57E-05,19155,2078894.429,108.530119,184.0147556,185.2349859,500.8781386,26.02575297,11578
230,j3HnieALqvQM09HZuWCTYQ,2022,7,1.293542583,103.7850097,5.777959147,1.2935468,103.7850105,3,4.28E-06,26200,2633791.866,100.5264071,176.2168794,174.183811,394.7763376,19.73510166,10508.5
231,j6v8YiR3ykm-tUF82feO6w,2021,7,1.299716017,103.7744979,0.127216459,1.2997201,103.7745117,15,1.44E-05,17069,1981838.505,116.1074758,199.5702424,191.3426246,568.4032491,43.93637425,7842
232,j5tu3WrkrD3xRznLxN9yVA,2021,7,1.309416871,103.7679973,0.467875991,1.3094299,103.76801,6,1.82E-05,38022,3845898.366,101.1492916,183.8582292,172.0072672,326.0680708,32.26398423,20921
233,jA5jEZDOEX5tyE1r-L7o1Q,2016,10,1.280310537,103.8443162,2.307372622,1.2803264,103.8443461,57,3.38E-05,27096,3095165.608,114.2296135,183.8565378,171.8982257,439.9050625,34.23309986,18191.5
234,jEAtZK789D5Qt-kYRIUI6Q,2015,4,1.318891642,103.807758,3.868098472,1.3189064,103.8077478,12,1.79E-05,30930,3037260.355,98.19787763,205.2470266,206.0097085,353.7584571,32.52881795,12234.5
235,jAP8u4lL0_xfnosZskJDvQ,2015,4,1.325320834,103.7927806,0.368582327,1.325326,103.7927633,15,1.80E-05,30129,3831790.207,127.1794685,186.928639,181.2208597,462.7389388,31.78251085,10201
236,jFOqyHEQVpliC0LWZ8QJEQ,2015,9,1.331029741,103.6464715,2.314593517,1.331065,103.6464824,14,3.69E-05,43738,4890422.099,111.8117449,179.3116919,174.4849564,333.6720951,22.96186441,111541
237,jFd1EcSddVhtAJF6jZoj9g,2018,3,1.320174157,103.6578741,2.322556901,1.3202351,103.6578545,1,6.40E-05,15075,1236483.701,82.02213605,177.1412901,172.800463,429.1041985,23.162475,4665
238,jNQC5pwlWVfPRfTTwxsMng,2015,8,1.34830054,103.6992094,2.233473098,1.3483438,103.6992307,39,4.82E-05,70343,8542956.693,121.4471474,201.3540746,194.0927613,276.7335868,40.44188503,66402
